MOVIE_ID,MOVIE_NAME,TITULO_LIMPIO,FORMATO,IDIOMA,CATEGORIA,DESCRIPCION,FAMILIA,NOMBRE_ORIGINAL,DESCRIPCION2,ACTOR_PRINCIPAL,DIRECTOR,DURACION,CATEGORIA_CINEPOLIS,NOMBRE_ORIGINAL_CLEAN,TITULO_LIMPIO_CLEAN,NOMBRE_UNICO
822,THE WARNING en Vivo desde El Auditorio Nac Esp,THE WARNING EN VIVO DESDE EL AUDITORIO NAC,2D,ESP,CONCIERTO,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",THE WARNING EN VIVO DESDE EL AUDITORIO NAC,THE WARNING en Vivo desde El Auditorio Nac Esp,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",,,120 minutos,CONCIERTO,THE WARNING EN VIVO DESDE EL AUDITORIO NAC,THE WARNING EN VIVO DESDE EL AUDITORIO NAC,THE WARNING EN VIVO DESDE EL AUDITORIO NAC
960,THE WARNING en Vivo desde El Auditorio Nac SP Esp,THE WARNING EN VIVO DESDE EL AUDITORIO NAC SP,2D,ESP,CONCIERTO,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",THE WARNING EN VIVO DESDE EL AUDITORIO NAC,THE WARNING en Vivo desde El Auditorio Nac SP Esp,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",,,120 minutos,CONCIERTO,THE WARNING EN VIVO DESDE EL AUDITORIO NAC SP,THE WARNING EN VIVO DESDE EL AUDITORIO NAC SP,THE WARNING EN VIVO DESDE EL AUDITORIO NAC
190,TOMORROW X TOGETHER WORLD TOUR Sub,TOMORROW X TOGETHER WORLD TOUR,2D,SUB,CONCIERTO,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",TOMORROW X TOGETHER WORLD TOUR-SWEET MIRAGE,TOMORROW X TOGETHER WORLD TOUR Sub,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",,,120 minutos,CONCIERTO,TOMORROW X TOGETHER WORLD TOUR,TOMORROW X TOGETHER WORLD TOUR,TOMORROW X TOGETHER WORLD TOUR
915,TOMORROW X TOGETHER WORLD TOUR-SWEET MIRAGE Sub,TOMORROW X TOGETHER WORLD TOUR-SWEET MIRAGE,2D,SUB,CONCIERTO,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",TOMORROW X TOGETHER WORLD TOUR-SWEET MIRAGE,TOMORROW X TOGETHER WORLD TOUR-SWEET MIRAGE Sub,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",,,120 minutos,CONCIERTO,TOMORROW X TOGETHER WORLD TOUR-SWEET MIRAGE,TOMORROW X TOGETHER WORLD TOUR-SWEET MIRAGE,TOMORROW X TOGETHER WORLD TOUR
1426,Tears For Fears Live (A Tipping Point Film) Sub,TEARS FOR FEARS LIVE (A TIPPING POINT FILM,2D,SUB,CONCIERTO,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",TEARS FOR FEARS LIVE (A TIPPING POINT FILM),Tears For Fears Live (A Tipping Point Film) Sub,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",,,120 minutos,CONCIERTO,TEARS FOR FEARS LIVE (A TIPPING POINT FILM,TEARS FOR FEARS LIVE (A TIPPING POINT FILM,TEARS FOR FEARS LIVE (A TIPPING POINT FILM)
372,Terremoto 8.5 Grados Dob,TERREMOTO 8.5 GRADOS,2D,DUB,,,TERREMOTO 8.5 GRADOS,Terremoto 8.5 Grados Dob,,,,100 minutos,,TERREMOTO 8.5 GRADOS,TERREMOTO 8.5 GRADOS,TERREMOTO 8.5 GRADOS
1184,Terremoto Magnitud 9.0 XE Dob,TERREMOTO MAGNITUD 9.0,SCREENX,DUB,,,TERREMOTO MAGNITUD 9.0,Terremoto Magnitud 9.0 XE Dob,,,,100 minutos,,TERREMOTO MAGNITUD 9.0,TERREMOTO MAGNITUD 9.0,TERREMOTO MAGNITUD 9.0
1787,Terremoto Magnitud 9.0 Dob,TERREMOTO MAGNITUD 9.0,2D,DUB,,,TERREMOTO MAGNITUD 9.0,Terremoto Magnitud 9.0 Dob,,,,100 minutos,,TERREMOTO MAGNITUD 9.0,TERREMOTO MAGNITUD 9.0,TERREMOTO MAGNITUD 9.0
155,Terrifier 3: Payaso Siniestro Sub,TERRIFIER 3: PAYASO SINIESTRO,2D,SUB,SUSPENSE,"después de sobrevivir a la masacre de halloween de art el payaso, sienna y su hermano luchan por reconstruir sus vidas destrozadas. a medida que se acerca la temporada navideña, intentan abrazar el espíritu navideño y dejar atrás los horrores del pasado. sin embargo, justo cuando creen que están a salvo, art regresa, decidido a convertir su alegría navideña en una nueva pesadilla.",TERRIFIER,Terrifier 3: Payaso Siniestro Sub,"después de sobrevivir a la masacre de halloween de art el payaso, sienna y su hermano luchan por reconstruir sus vidas destrozadas. a medida que se acerca la temporada navideña, intentan abrazar el espíritu navideño y dejar atrás los horrores del pasado. sin embargo, justo cuando creen que están a salvo, art regresa, decidido a convertir su alegría navideña en una nueva pesadilla.",LAUREN LAVERA; DAVID HOWARD THORNTON; SAMANTHA SCAFFIDI,DAMIEN LEONE,125 minutos,TERROR; SUSPENSE,TERRIFIER 3: PAYASO SINIESTRO,TERRIFIER 3: PAYASO SINIESTRO,TERRIFIER 3 PAYASO SINIESTRO
853,Terrifier 3: Payaso Siniestro Esp,TERRIFIER 3: PAYASO SINIESTRO,2D,ESP,SUSPENSE,"después de sobrevivir a la masacre de halloween de art el payaso, sienna y su hermano luchan por reconstruir sus vidas destrozadas. a medida que se acerca la temporada navideña, intentan abrazar el espíritu navideño y dejar atrás los horrores del pasado. sin embargo, justo cuando creen que están a salvo, art regresa, decidido a convertir su alegría navideña en una nueva pesadilla.",TERRIFIER,Terrifier 3: Payaso Siniestro Esp,"después de sobrevivir a la masacre de halloween de art el payaso, sienna y su hermano luchan por reconstruir sus vidas destrozadas. a medida que se acerca la temporada navideña, intentan abrazar el espíritu navideño y dejar atrás los horrores del pasado. sin embargo, justo cuando creen que están a salvo, art regresa, decidido a convertir su alegría navideña en una nueva pesadilla.",LAUREN LAVERA; DAVID HOWARD THORNTON; SAMANTHA SCAFFIDI,DAMIEN LEONE,125 minutos,TERROR; SUSPENSE,TERRIFIER 3: PAYASO SINIESTRO,TERRIFIER 3: PAYASO SINIESTRO,TERRIFIER 3 PAYASO SINIESTRO
1157,Terrifier 3: Payaso siniestro Sub,TERRIFIER 3: PAYASO SINIESTRO,2D,SUB,SUSPENSE,"después de sobrevivir a la masacre de halloween de art el payaso, sienna y su hermano luchan por reconstruir sus vidas destrozadas. a medida que se acerca la temporada navideña, intentan abrazar el espíritu navideño y dejar atrás los horrores del pasado. sin embargo, justo cuando creen que están a salvo, art regresa, decidido a convertir su alegría navideña en una nueva pesadilla.",TERRIFIER,Terrifier 3: Payaso siniestro Sub,"después de sobrevivir a la masacre de halloween de art el payaso, sienna y su hermano luchan por reconstruir sus vidas destrozadas. a medida que se acerca la temporada navideña, intentan abrazar el espíritu navideño y dejar atrás los horrores del pasado. sin embargo, justo cuando creen que están a salvo, art regresa, decidido a convertir su alegría navideña en una nueva pesadilla.",LAUREN LAVERA; DAVID HOWARD THORNTON; SAMANTHA SCAFFIDI,DAMIEN LEONE,125 minutos,TERROR; SUSPENSE,TERRIFIER 3: PAYASO SINIESTRO,TERRIFIER 3: PAYASO SINIESTRO,TERRIFIER 3 PAYASO SINIESTRO
1313,Terrifier 3: Payaso siniestro Dob,TERRIFIER 3: PAYASO SINIESTRO,2D,DUB,SUSPENSE,"después de sobrevivir a la masacre de halloween de art el payaso, sienna y su hermano luchan por reconstruir sus vidas destrozadas. a medida que se acerca la temporada navideña, intentan abrazar el espíritu navideño y dejar atrás los horrores del pasado. sin embargo, justo cuando creen que están a salvo, art regresa, decidido a convertir su alegría navideña en una nueva pesadilla.",TERRIFIER,Terrifier 3: Payaso siniestro Dob,"después de sobrevivir a la masacre de halloween de art el payaso, sienna y su hermano luchan por reconstruir sus vidas destrozadas. a medida que se acerca la temporada navideña, intentan abrazar el espíritu navideño y dejar atrás los horrores del pasado. sin embargo, justo cuando creen que están a salvo, art regresa, decidido a convertir su alegría navideña en una nueva pesadilla.",LAUREN LAVERA; DAVID HOWARD THORNTON; SAMANTHA SCAFFIDI,DAMIEN LEONE,125 minutos,TERROR; SUSPENSE,TERRIFIER 3: PAYASO SINIESTRO,TERRIFIER 3: PAYASO SINIESTRO,TERRIFIER 3 PAYASO SINIESTRO
1959,(G)I-DLE WORLD TOUR (iDOL) IN 4DX/2D SCREENX Sub,(G)I-DLE WORLD TOUR (IDOL) IN,4DX,SUB,SUSPENSE,"después de sobrevivir a la masacre de halloween de art el payaso, sienna y su hermano luchan por reconstruir sus vidas destrozadas. a medida que se acerca la temporada navideña, intentan abrazar el espíritu navideño y dejar atrás los horrores del pasado. sin embargo, justo cuando creen que están a salvo, art regresa, decidido a convertir su alegría navideña en una nueva pesadilla.",TERRIFIER,(G)I-DLE WORLD TOUR (iDOL) IN 4DX/2D SCREENX Sub,"después de sobrevivir a la masacre de halloween de art el payaso, sienna y su hermano luchan por reconstruir sus vidas destrozadas. a medida que se acerca la temporada navideña, intentan abrazar el espíritu navideño y dejar atrás los horrores del pasado. sin embargo, justo cuando creen que están a salvo, art regresa, decidido a convertir su alegría navideña en una nueva pesadilla.",LAUREN LAVERA; DAVID HOWARD THORNTON; SAMANTHA SCAFFIDI,DAMIEN LEONE,125 minutos,TERROR; SUSPENSE,(G)I-DLE WORLD TOUR (IDOL) IN,(G)I-DLE WORLD TOUR (IDOL) IN,TERRIFIER 3 PAYASO SINIESTRO
162,The Alto Knights: Mafia y Poder Sub,THE ALTO KNIGHTS: MAFIA Y PODER,2D,SUB,HISTORIA,"dos de los jefes del crimen organizado más conocidos de nueva york, frank costello y vito genovese, compiten por el control de las calles de la ciudad. aunque eran mejores amigos, los celos mezquinos y una serie de traiciones los colocan en una carrera mortal que cambiará la mafia (y estados unidos) para siempre.",THE ALTO KNIGHTS,The Alto Knights: Mafia y Poder Sub,"dos de los jefes del crimen organizado más conocidos de nueva york, frank costello y vito genovese, compiten por el control de las calles de la ciudad. aunque eran mejores amigos, los celos mezquinos y una serie de traiciones los colocan en una carrera mortal que cambiará la mafia (y estados unidos) para siempre.",ROBERT DE NIRO; DEBRA MESSING; COSMO JARVIS,BARRY LEVINSON,122 minutos,CRIMEN; DRAMA; HISTORIA,THE ALTO KNIGHTS: MAFIA Y PODER,THE ALTO KNIGHTS: MAFIA Y PODER,THE ALTO KNIGHTS MAFIA Y PODER
1671,The Alto Knights: Mafia y Poder SP Sub,THE ALTO KNIGHTS: MAFIA Y PODER SP,2D,SUB,HISTORIA,"dos de los jefes del crimen organizado más conocidos de nueva york, frank costello y vito genovese, compiten por el control de las calles de la ciudad. aunque eran mejores amigos, los celos mezquinos y una serie de traiciones los colocan en una carrera mortal que cambiará la mafia (y estados unidos) para siempre.",THE ALTO KNIGHTS,The Alto Knights: Mafia y Poder SP Sub,"dos de los jefes del crimen organizado más conocidos de nueva york, frank costello y vito genovese, compiten por el control de las calles de la ciudad. aunque eran mejores amigos, los celos mezquinos y una serie de traiciones los colocan en una carrera mortal que cambiará la mafia (y estados unidos) para siempre.",ROBERT DE NIRO; DEBRA MESSING; COSMO JARVIS,BARRY LEVINSON,122 minutos,CRIMEN; DRAMA; HISTORIA,THE ALTO KNIGHTS: MAFIA Y PODER SP,THE ALTO KNIGHTS: MAFIA Y PODER SP,THE ALTO KNIGHTS MAFIA Y PODER
926,The Chosen La Última Cena SP Sub,THE CHOSEN LA ÚLTIMA CENA SP,2D,SUB,AVENTURA,"la mesa está servida. el pueblo de israel recibe a jesús como rey mientras sus discípulos esperan su coronación. sin embargo, en lugar de enfrentarse a roma, él da un giro inesperado a la celebración religiosa judía. en vez de seguir el rumbo anticipado, cambia el significado de la festividad, desafiando el sistema establecido. al percatarse de la amenaza que esto supone para su poder, los líderes religiosos y políticos del país no dudarán en hacer lo que sea necesario para asegurarse de que esta cena de pascua sea la última de jesús. el creciente peligro de que sus enseñanzas alteren el equilibrio de poder llevará a estos líderes a tramar su muerte, convencidos de que deben eliminar esta amenaza antes de que crezca aún más.",THE CHOSEN LA ULTIMA CENA,The Chosen La Última Cena SP Sub,"la mesa está servida. el pueblo de israel recibe a jesús como rey mientras sus discípulos esperan su coronación. sin embargo, en lugar de enfrentarse a roma, él da un giro inesperado a la celebración religiosa judía. en vez de seguir el rumbo anticipado, cambia el significado de la festividad, desafiando el sistema establecido. al percatarse de la amenaza que esto supone para su poder, los líderes religiosos y políticos del país no dudarán en hacer lo que sea necesario para asegurarse de que esta cena de pascua sea la última de jesús. el creciente peligro de que sus enseñanzas alteren el equilibrio de poder llevará a estos líderes a tramar su muerte, convencidos de que deben eliminar esta amenaza antes de que crezca aún más.",JONATHAN ROUMIE; ELIZABETH TABISH; SHAHAR ISAAC,K. KING 1                                              │,108 minutos,DRAMA; HISTORIA; AVENTURA,THE CHOSEN LA ÚLTIMA CENA SP,THE CHOSEN LA ÚLTIMA CENA SP,THE CHOSEN LA ULTIMA CENA
1057,The Chosen: La Última Cena Sub,THE CHOSEN: LA ÚLTIMA CENA,2D,SUB,AVENTURA,"la mesa está servida. el pueblo de israel recibe a jesús como rey mientras sus discípulos esperan su coronación. sin embargo, en lugar de enfrentarse a roma, él da un giro inesperado a la celebración religiosa judía. en vez de seguir el rumbo anticipado, cambia el significado de la festividad, desafiando el sistema establecido. al percatarse de la amenaza que esto supone para su poder, los líderes religiosos y políticos del país no dudarán en hacer lo que sea necesario para asegurarse de que esta cena de pascua sea la última de jesús. el creciente peligro de que sus enseñanzas alteren el equilibrio de poder llevará a estos líderes a tramar su muerte, convencidos de que deben eliminar esta amenaza antes de que crezca aún más.",THE CHOSEN LA ULTIMA CENA,The Chosen: La Última Cena Sub,"la mesa está servida. el pueblo de israel recibe a jesús como rey mientras sus discípulos esperan su coronación. sin embargo, en lugar de enfrentarse a roma, él da un giro inesperado a la celebración religiosa judía. en vez de seguir el rumbo anticipado, cambia el significado de la festividad, desafiando el sistema establecido. al percatarse de la amenaza que esto supone para su poder, los líderes religiosos y políticos del país no dudarán en hacer lo que sea necesario para asegurarse de que esta cena de pascua sea la última de jesús. el creciente peligro de que sus enseñanzas alteren el equilibrio de poder llevará a estos líderes a tramar su muerte, convencidos de que deben eliminar esta amenaza antes de que crezca aún más.",JONATHAN ROUMIE; ELIZABETH TABISH; SHAHAR ISAAC,K. KING 1                                              │,108 minutos,DRAMA; HISTORIA; AVENTURA,THE CHOSEN: LA ÚLTIMA CENA,THE CHOSEN: LA ÚLTIMA CENA,THE CHOSEN LA ULTIMA CENA
1539,The Chosen La Última Cena SP Esp,THE CHOSEN LA ÚLTIMA CENA SP,2D,ESP,AVENTURA,"la mesa está servida. el pueblo de israel recibe a jesús como rey mientras sus discípulos esperan su coronación. sin embargo, en lugar de enfrentarse a roma, él da un giro inesperado a la celebración religiosa judía. en vez de seguir el rumbo anticipado, cambia el significado de la festividad, desafiando el sistema establecido. al percatarse de la amenaza que esto supone para su poder, los líderes religiosos y políticos del país no dudarán en hacer lo que sea necesario para asegurarse de que esta cena de pascua sea la última de jesús. el creciente peligro de que sus enseñanzas alteren el equilibrio de poder llevará a estos líderes a tramar su muerte, convencidos de que deben eliminar esta amenaza antes de que crezca aún más.",THE CHOSEN LA ULTIMA CENA,The Chosen La Última Cena SP Esp,"la mesa está servida. el pueblo de israel recibe a jesús como rey mientras sus discípulos esperan su coronación. sin embargo, en lugar de enfrentarse a roma, él da un giro inesperado a la celebración religiosa judía. en vez de seguir el rumbo anticipado, cambia el significado de la festividad, desafiando el sistema establecido. al percatarse de la amenaza que esto supone para su poder, los líderes religiosos y políticos del país no dudarán en hacer lo que sea necesario para asegurarse de que esta cena de pascua sea la última de jesús. el creciente peligro de que sus enseñanzas alteren el equilibrio de poder llevará a estos líderes a tramar su muerte, convencidos de que deben eliminar esta amenaza antes de que crezca aún más.",JONATHAN ROUMIE; ELIZABETH TABISH; SHAHAR ISAAC,K. KING 1                                              │,108 minutos,DRAMA; HISTORIA; AVENTURA,THE CHOSEN LA ÚLTIMA CENA SP,THE CHOSEN LA ÚLTIMA CENA SP,THE CHOSEN LA ULTIMA CENA
1656,The Chosen La Última Cena IMAX Esp,THE CHOSEN LA ÚLTIMA CENA IMAX,2D,ESP,AVENTURA,"la mesa está servida. el pueblo de israel recibe a jesús como rey mientras sus discípulos esperan su coronación. sin embargo, en lugar de enfrentarse a roma, él da un giro inesperado a la celebración religiosa judía. en vez de seguir el rumbo anticipado, cambia el significado de la festividad, desafiando el sistema establecido. al percatarse de la amenaza que esto supone para su poder, los líderes religiosos y políticos del país no dudarán en hacer lo que sea necesario para asegurarse de que esta cena de pascua sea la última de jesús. el creciente peligro de que sus enseñanzas alteren el equilibrio de poder llevará a estos líderes a tramar su muerte, convencidos de que deben eliminar esta amenaza antes de que crezca aún más.",THE CHOSEN LA ULTIMA CENA,The Chosen La Última Cena IMAX Esp,"la mesa está servida. el pueblo de israel recibe a jesús como rey mientras sus discípulos esperan su coronación. sin embargo, en lugar de enfrentarse a roma, él da un giro inesperado a la celebración religiosa judía. en vez de seguir el rumbo anticipado, cambia el significado de la festividad, desafiando el sistema establecido. al percatarse de la amenaza que esto supone para su poder, los líderes religiosos y políticos del país no dudarán en hacer lo que sea necesario para asegurarse de que esta cena de pascua sea la última de jesús. el creciente peligro de que sus enseñanzas alteren el equilibrio de poder llevará a estos líderes a tramar su muerte, convencidos de que deben eliminar esta amenaza antes de que crezca aún más.",JONATHAN ROUMIE; ELIZABETH TABISH; SHAHAR ISAAC,K. KING 1                                              │,108 minutos,DRAMA; HISTORIA; AVENTURA,THE CHOSEN LA ÚLTIMA CENA IMAX,THE CHOSEN LA ÚLTIMA CENA IMAX,THE CHOSEN LA ULTIMA CENA
